ID,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,response,response_action,prime,target,condition,soa_condition,congruence,correct_response,correctResponse,correct
4543,mask2,canvas.Screen,12_0_0_2_3,timeout,33.400000000001455,54384.79999999702,54384.2,54388.2,54417.4,54417.89999999851,2024-10-01T09:26:56.387Z,54421.6,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
4543,target,canvas.Screen,12_0_0_2_4,response,945.5000000014916,54417.89999999851,54417.4,54421.6,55367.10000000149,55369.0,2024-10-01T09:26:57.339Z,55371.4,response_manmade,keypress(m),wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_2,completion,1583.0000000014916,53781.39999999851,53780.2,53784.1,55367.10000000149,55369.10000000149,2024-10-01T09:26:57.339Z,55371.4,,,wharf,RAZOR,Inc_Synth_Synth,short,incongruent,m,,
4543,fixation,canvas.Screen,12_0_0_3_0,timeout,538.1999999999971,55369.20000000298,55367.6,55371.4,55904.7,55905.10000000149,2024-10-01T09:26:57.875Z,55909.6,,,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,,
4543,mask1,canvas.Screen,12_0_0_3_1,timeout,32.5,55905.20000000298,55904.7,55909.6,55938.1,55938.29999999702,2024-10-01T09:26:57.908Z,55942.1,,,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,,
4543,prime,canvas.Screen,12_0_0_3_2,timeout,33.5,55938.39999999851,55938.1,55942.1,55971.6,55972.0,2024-10-01T09:26:57.941Z,55975.6,,,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,,
4543,mask2,canvas.Screen,12_0_0_3_3,timeout,33.200000000004366,55972.0,55971.6,55975.6,56004.7,56005.29999999702,2024-10-01T09:26:57.975Z,56008.8,,,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,,
4543,target,canvas.Screen,12_0_0_3_4,response,674.1999999999971,56005.29999999702,56004.7,56008.8,56683.0,56684.39999999851,2024-10-01T09:26:58.654Z,56688.0,response_manmade,keypress(m),toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_3,completion,1311.5999999999985,55369.20000000298,55367.6,55371.4,56683.0,56684.60000000149,2024-10-01T09:26:58.654Z,56688.0,,,toad,GLOVE,Inc_Nat_Synth,short,incongruent,m,,
4543,fixation,canvas.Screen,12_0_0_4_0,timeout,537.4000000000015,56684.60000000149,56684.1,56688.0,57221.3,57223.39999999851,2024-10-01T09:26:59.193Z,57225.4,,,paint,PAINT,Con_Synth,short,congruent,m,,
4543,mask1,canvas.Screen,12_0_0_4_1,timeout,33.299999999995634,57223.5,57221.3,57225.4,57254.6,57256.0,2024-10-01T09:26:59.225Z,57258.7,,,paint,PAINT,Con_Synth,short,congruent,m,,
4543,prime,canvas.Screen,12_0_0_4_2,timeout,33.30000000000291,57256.10000000149,57254.6,57258.7,57288.1,57288.29999999702,2024-10-01T09:26:59.258Z,57292.0,,,paint,PAINT,Con_Synth,short,congruent,m,,
4543,mask2,canvas.Screen,12_0_0_4_3,timeout,33.400000000001455,57288.39999999851,57288.1,57292.0,57321.4,57321.89999999851,2024-10-01T09:26:59.291Z,57325.4,,,paint,PAINT,Con_Synth,short,congruent,m,,
4543,target,canvas.Screen,12_0_0_4_4,response,613.9999999985084,57322.0,57321.4,57325.4,57939.39999999851,57940.29999999702,2024-10-01T09:26:59.910Z,57948.1,response_natural,keypress(n),paint,PAINT,Con_Synth,short,congruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_4,completion,1251.3999999985099,56684.60000000149,56684.1,56688.0,57939.39999999851,57940.5,2024-10-01T09:26:59.910Z,57948.1,,,paint,PAINT,Con_Synth,short,congruent,m,,
4543,fixation,canvas.Screen,12_0_0_5_0,timeout,540.2000000000044,57940.60000000149,57938.0,57948.1,58483.5,58484.29999999702,2024-10-01T09:27:00.454Z,58488.3,,,sword,SWORD,Con_Synth,short,congruent,m,,
4543,mask1,canvas.Screen,12_0_0_5_1,timeout,32.69999999999709,58484.39999999851,58483.5,58488.3,58517.0,58517.20000000298,2024-10-01T09:27:00.487Z,58521.0,,,sword,SWORD,Con_Synth,short,congruent,m,,
4543,prime,canvas.Screen,12_0_0_5_2,timeout,33.400000000001455,58517.29999999702,58517.0,58521.0,58550.3,58550.70000000298,2024-10-01T09:27:00.520Z,58554.4,,,sword,SWORD,Con_Synth,short,congruent,m,,
4543,mask2,canvas.Screen,12_0_0_5_3,timeout,33.299999999995634,58550.79999999702,58550.3,58554.4,58583.7,58584.0,2024-10-01T09:27:00.554Z,58587.7,,,sword,SWORD,Con_Synth,short,congruent,m,,
4543,target,canvas.Screen,12_0_0_5_4,response,703.1999999985128,58584.10000000149,58583.7,58587.7,59290.89999999851,59291.70000000298,2024-10-01T09:27:01.261Z,59295.9,response_manmade,keypress(m),sword,SWORD,Con_Synth,short,congruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_5,completion,1342.7999999985113,57940.60000000149,57938.0,57948.1,59290.89999999851,59291.89999999851,2024-10-01T09:27:01.261Z,59295.9,,,sword,SWORD,Con_Synth,short,congruent,m,,
4543,fixation,canvas.Screen,12_0_0_6_0,timeout,537.4000000000015,59291.89999999851,59292.1,59295.9,59831.5,59831.79999999702,2024-10-01T09:27:01.801Z,59833.3,,,patio,SPOON,Inc_Synth_Synth,short,incongruent,m,,
4543,mask1,canvas.Screen,12_0_0_6_1,timeout,33.299999999995634,59831.79999999702,59831.5,59833.3,59862.6,59863.29999999702,2024-10-01T09:27:01.833Z,59866.6,,,patio,SPOON,Inc_Synth_Synth,short,incongruent,m,,
4543,prime,canvas.Screen,12_0_0_6_2,timeout,33.400000000001455,59863.5,59862.6,59866.6,59895.9,59896.39999999851,2024-10-01T09:27:01.866Z,59900.0,,,patio,SPOON,Inc_Synth_Synth,short,incongruent,m,,
4543,mask2,canvas.Screen,12_0_0_6_3,timeout,33.30000000000291,59896.5,59895.9,59900.0,59929.4,59930.0,2024-10-01T09:27:01.899Z,59933.3,,,patio,SPOON,Inc_Synth_Synth,short,incongruent,m,,
4543,target,canvas.Screen,12_0_0_6_4,response,613.9999999970169,59930.10000000149,59929.4,59933.3,60547.29999999702,60548.89999999851,2024-10-01T09:27:02.518Z,60554.3,response_manmade,keypress(m),patio,SPOON,Inc_Synth_Synth,short,incongruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_6,completion,1251.3999999970183,59291.89999999851,59292.1,59295.9,60547.29999999702,60549.10000000149,2024-10-01T09:27:02.519Z,60554.3,,,patio,SPOON,Inc_Synth_Synth,short,incongruent,m,,
4543,fixation,canvas.Screen,12_0_0_7_0,timeout,537.5999999999985,60549.20000000298,60550.3,60554.3,61087.5,61088.20000000298,2024-10-01T09:27:03.058Z,61091.9,,,bike,BIKE,Con_Synth,short,congruent,m,,
4543,mask1,canvas.Screen,12_0_0_7_1,timeout,32.900000000001455,61088.29999999702,61087.5,61091.9,61120.8,61121.89999999851,2024-10-01T09:27:03.091Z,61124.8,,,bike,BIKE,Con_Synth,short,congruent,m,,
4543,prime,canvas.Screen,12_0_0_7_2,timeout,33.39999999999418,61122.0,61120.8,61124.8,61154.2,61154.70000000298,2024-10-01T09:27:03.124Z,61158.2,,,bike,BIKE,Con_Synth,short,congruent,m,,
4543,mask2,canvas.Screen,12_0_0_7_3,timeout,33.400000000001455,61154.79999999702,61154.2,61158.2,61187.5,61187.79999999702,2024-10-01T09:27:03.157Z,61191.6,,,bike,BIKE,Con_Synth,short,congruent,m,,
4543,target,canvas.Screen,12_0_0_7_4,response,887.1000000029817,61188.0,61187.5,61191.6,62078.70000000298,62080.10000000149,2024-10-01T09:27:04.050Z,62083.1,response_manmade,keypress(m),bike,BIKE,Con_Synth,short,congruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_7,completion,1524.4000000029773,60549.10000000149,60550.3,60554.3,62078.70000000298,62080.20000000298,2024-10-01T09:27:04.050Z,62083.1,,,bike,BIKE,Con_Synth,short,congruent,m,,
4543,fixation,canvas.Screen,12_0_0_8_0,timeout,537.9000000000015,62080.29999999702,62079.2,62083.1,62616.7,62617.0,2024-10-01T09:27:04.587Z,62621.0,,,sash,CLOTH,Inc_Synth_Synth,short,incongruent,m,,
4543,mask1,canvas.Screen,12_0_0_8_1,timeout,32.900000000001455,62617.10000000149,62616.7,62621.0,62649.6,62650.70000000298,2024-10-01T09:27:04.620Z,62653.9,,,sash,CLOTH,Inc_Synth_Synth,short,incongruent,m,,
4543,prime,canvas.Screen,12_0_0_8_2,timeout,33.299999999995634,62650.70000000298,62649.6,62653.9,62682.9,62683.39999999851,2024-10-01T09:27:04.653Z,62687.2,,,sash,CLOTH,Inc_Synth_Synth,short,incongruent,m,,
4543,mask2,canvas.Screen,12_0_0_8_3,timeout,33.200000000004366,62683.5,62682.9,62687.2,62716.4,62717.0,2024-10-01T09:27:04.686Z,62720.4,,,sash,CLOTH,Inc_Synth_Synth,short,incongruent,m,,
4543,target,canvas.Screen,12_0_0_8_4,response,747.5999999999985,62717.0,62716.4,62720.4,63468.0,63470.10000000149,2024-10-01T09:27:05.440Z,63474.6,response_manmade,keypress(m),sash,CLOTH,Inc_Synth_Synth,short,incongruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_8,completion,1384.9000000000015,62080.29999999702,62079.2,62083.1,63468.0,63470.39999999851,2024-10-01T09:27:05.440Z,63474.6,,,sash,CLOTH,Inc_Synth_Synth,short,incongruent,m,,
4543,fixation,canvas.Screen,12_0_0_9_0,timeout,537.4000000000015,63470.5,63470.7,63474.6,64007.9,64008.20000000298,2024-10-01T09:27:05.978Z,64012.0,,,seed,SEED,Con_Nat,short,congruent,n,,
4543,mask1,canvas.Screen,12_0_0_9_1,timeout,33.30000000000291,64008.20000000298,64007.9,64012.0,64041.2,64041.79999999702,2024-10-01T09:27:06.011Z,64045.3,,,seed,SEED,Con_Nat,short,congruent,n,,
4543,prime,canvas.Screen,12_0_0_9_2,timeout,33.299999999995634,64041.79999999702,64041.2,64045.3,64074.6,64074.89999999851,2024-10-01T09:27:06.044Z,64078.6,,,seed,SEED,Con_Nat,short,congruent,n,,
4543,mask2,canvas.Screen,12_0_0_9_3,timeout,33.400000000001455,64075.0,64074.6,64078.6,64107.8,64108.20000000298,2024-10-01T09:27:06.078Z,64112.0,,,seed,SEED,Con_Nat,short,congruent,n,,
4543,target,canvas.Screen,12_0_0_9_4,response,654.7000000029802,64108.39999999851,64107.8,64112.0,64766.70000000298,64767.70000000298,2024-10-01T09:27:06.737Z,64770.1,response_natural,keypress(n),seed,SEED,Con_Nat,short,congruent,n,n,False
4543,Trial Sequence,flow.Sequence,12_0_0_9,completion,1292.1000000029817,63470.5,63470.7,63474.6,64766.70000000298,64767.89999999851,2024-10-01T09:27:06.737Z,64770.1,,,seed,SEED,Con_Nat,short,congruent,n,,
4543,fixation,canvas.Screen,12_0_0_10_0,timeout,537.5,64767.89999999851,64766.1,64770.1,65303.5,65303.89999999851,2024-10-01T09:27:07.273Z,65307.6,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
4543,mask1,canvas.Screen,12_0_0_10_1,timeout,33.30000000000291,65304.0,65303.5,65307.6,65336.7,65337.0,2024-10-01T09:27:07.306Z,65340.9,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
4543,prime,canvas.Screen,12_0_0_10_2,timeout,33.299999999995634,65337.0,65336.7,65340.9,65370.2,65370.60000000149,2024-10-01T09:27:07.340Z,65374.2,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
4543,mask2,canvas.Screen,12_0_0_10_3,timeout,33.400000000001455,65370.70000000298,65370.2,65374.2,65403.7,65404.0,2024-10-01T09:27:07.374Z,65407.6,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
4543,target,canvas.Screen,12_0_0_10_4,response,769.6999999970212,65404.10000000149,65403.7,65407.6,66177.29999999702,66177.89999999851,2024-10-01T09:27:08.147Z,66182.5,response_manmade,keypress(m),peach,SHED,Inc_Nat_Synth,short,incongruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_10,completion,1407.1999999970212,64767.89999999851,64766.1,64770.1,66177.29999999702,66178.10000000149,2024-10-01T09:27:08.148Z,66182.5,,,peach,SHED,Inc_Nat_Synth,short,incongruent,m,,
4543,fixation,canvas.Screen,12_0_0_11_0,timeout,537.6000000000058,66178.20000000298,66174.6,66182.5,66715.9,66716.29999999702,2024-10-01T09:27:08.686Z,66720.1,,,frog,FROG,Con_Nat,short,congruent,n,,
4543,mask1,canvas.Screen,12_0_0_11_1,timeout,33.09999999999127,66716.5,66715.9,66720.1,66749.3,66749.5,2024-10-01T09:27:08.719Z,66753.2,,,frog,FROG,Con_Nat,short,congruent,n,,
4543,prime,canvas.Screen,12_0_0_11_2,timeout,33.5,66749.60000000149,66749.3,66753.2,66782.6,66783.0,2024-10-01T09:27:08.752Z,66786.7,,,frog,FROG,Con_Nat,short,congruent,n,,
4543,mask2,canvas.Screen,12_0_0_11_3,timeout,33.19999999999709,66783.0,66782.6,66786.7,66815.9,66816.5,2024-10-01T09:27:08.786Z,66819.9,,,frog,FROG,Con_Nat,short,congruent,n,,
4543,target,canvas.Screen,12_0_0_11_4,response,658.800000002986,66816.60000000149,66815.9,66819.9,67478.70000000298,67479.20000000298,2024-10-01T09:27:09.449Z,67482.2,response_natural,keypress(n),frog,FROG,Con_Nat,short,congruent,n,n,False
4543,Trial Sequence,flow.Sequence,12_0_0_11,completion,1296.2000000029802,66178.20000000298,66174.6,66182.5,67478.70000000298,67479.29999999702,2024-10-01T09:27:09.449Z,67482.2,,,frog,FROG,Con_Nat,short,congruent,n,,
4543,fixation,canvas.Screen,12_0_0_12_0,timeout,537.8000000000029,67479.39999999851,67478.6,67482.2,68015.7,68016.10000000149,2024-10-01T09:27:09.986Z,68020.0,,,daisy,DAISY,Con_Nat,short,congruent,n,,
4543,mask1,canvas.Screen,12_0_0_12_1,timeout,33.19999999999709,68016.10000000149,68015.7,68020.0,68049.2,68049.60000000149,2024-10-01T09:27:10.019Z,68053.2,,,daisy,DAISY,Con_Nat,short,congruent,n,,
4543,prime,canvas.Screen,12_0_0_12_2,timeout,33.30000000000291,68049.60000000149,68049.2,68053.2,68082.6,68083.29999999702,2024-10-01T09:27:10.053Z,68086.5,,,daisy,DAISY,Con_Nat,short,congruent,n,,
4543,mask2,canvas.Screen,12_0_0_12_3,timeout,33.30000000000291,68083.39999999851,68082.6,68086.5,68115.7,68116.70000000298,2024-10-01T09:27:10.086Z,68119.8,,,daisy,DAISY,Con_Nat,short,congruent,n,,
4543,target,canvas.Screen,12_0_0_12_4,response,731.3000000014872,68116.79999999702,68115.7,68119.8,68851.10000000149,68852.39999999851,2024-10-01T09:27:10.822Z,68857.3,response_natural,keypress(n),daisy,DAISY,Con_Nat,short,congruent,n,n,False
4543,Trial Sequence,flow.Sequence,12_0_0_12,completion,1368.900000001493,67479.29999999702,67478.6,67482.2,68851.10000000149,68852.5,2024-10-01T09:27:10.822Z,68857.3,,,daisy,DAISY,Con_Nat,short,congruent,n,,
4543,fixation,canvas.Screen,12_0_0_13_0,timeout,537.3000000000029,68852.60000000149,68853.3,68857.3,69390.6,69391.10000000149,2024-10-01T09:27:11.361Z,69394.6,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
4543,mask1,canvas.Screen,12_0_0_13_1,timeout,33.29999999998836,69391.39999999851,69390.6,69394.6,69423.9,69424.60000000149,2024-10-01T09:27:11.394Z,69427.9,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
4543,prime,canvas.Screen,12_0_0_13_2,timeout,33.30000000000291,69424.60000000149,69423.9,69427.9,69457.1,69457.79999999702,2024-10-01T09:27:11.427Z,69461.2,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
4543,mask2,canvas.Screen,12_0_0_13_3,timeout,33.40000000000873,69457.89999999851,69457.1,69461.2,69490.5,69491.10000000149,2024-10-01T09:27:11.461Z,69494.6,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
4543,target,canvas.Screen,12_0_0_13_4,response,533.7999999985041,69491.10000000149,69490.5,69494.6,70028.39999999851,70029.5,2024-10-01T09:27:11.999Z,70031.9,response_manmade,keypress(m),water,MEDAL,Inc_Nat_Synth,short,incongruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_13,completion,1171.099999998507,68852.60000000149,68853.3,68857.3,70028.39999999851,70029.60000000149,2024-10-01T09:27:11.999Z,70031.9,,,water,MEDAL,Inc_Nat_Synth,short,incongruent,m,,
4543,fixation,canvas.Screen,12_0_0_14_0,timeout,537.4000000000087,70029.70000000298,70027.912,70031.9,70565.4,70566.0,2024-10-01T09:27:12.535Z,70569.3,,,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,,
4543,mask1,canvas.Screen,12_0_0_14_1,timeout,33.39999999999418,70566.10000000149,70565.4,70569.3,70598.6,70598.89999999851,2024-10-01T09:27:12.568Z,70602.7,,,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,,
4543,prime,canvas.Screen,12_0_0_14_2,timeout,33.5,70599.0,70598.6,70602.7,70632.0,70632.39999999851,2024-10-01T09:27:12.602Z,70636.2,,,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,,
4543,mask2,canvas.Screen,12_0_0_14_3,timeout,33.19999999999709,70632.5,70632.0,70636.2,70665.4,70666.10000000149,2024-10-01T09:27:12.636Z,70669.4,,,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,,
4543,target,canvas.Screen,12_0_0_14_4,response,698.6000000000058,70666.20000000298,70665.4,70669.4,71368.0,71369.10000000149,2024-10-01T09:27:13.339Z,71373.6,response_manmade,keypress(m),camel,BENCH,Inc_Nat_Synth,short,incongruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_14,completion,1336.1000000000058,70029.70000000298,70027.912,70031.9,71368.0,71369.39999999851,2024-10-01T09:27:13.339Z,71373.6,,,camel,BENCH,Inc_Nat_Synth,short,incongruent,m,,
4543,fixation,canvas.Screen,12_0_0_15_0,timeout,537.2999999999884,71369.39999999851,71369.6,71373.6,71906.9,71907.29999999702,2024-10-01T09:27:13.877Z,71910.9,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4543,mask1,canvas.Screen,12_0_0_15_1,timeout,33.30000000000291,71907.39999999851,71906.9,71910.9,71940.2,71940.70000000298,2024-10-01T09:27:13.910Z,71944.2,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4543,prime,canvas.Screen,12_0_0_15_2,timeout,33.30000000000291,71940.79999999702,71940.2,71944.2,71973.6,71974.10000000149,2024-10-01T09:27:13.944Z,71977.5,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4543,mask2,canvas.Screen,12_0_0_15_3,timeout,33.39999999999418,71974.20000000298,71973.6,71977.5,72006.9,72007.5,2024-10-01T09:27:13.977Z,72010.9,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4543,target,canvas.Screen,12_0_0_15_4,response,664.1000000000058,72007.60000000149,72006.9,72010.9,72675.0,72676.10000000149,2024-10-01T09:27:14.646Z,72683.4,response_natural,keypress(n),spear,MOTH,Inc_Synth_Nat,short,incongruent,n,n,False
4543,Trial Sequence,flow.Sequence,12_0_0_15,completion,1301.3999999999942,71369.39999999851,71369.6,71373.6,72675.0,72676.20000000298,2024-10-01T09:27:14.646Z,72683.4,,,spear,MOTH,Inc_Synth_Nat,short,incongruent,n,,
4543,fixation,canvas.Screen,12_0_0_16_0,timeout,540.7000000000116,72676.29999999702,72677.54,72683.4,73219.3,73219.79999999702,2024-10-01T09:27:15.189Z,73224.1,,,cable,CABLE,Con_Synth,short,congruent,m,,
4543,mask1,canvas.Screen,12_0_0_16_1,timeout,32.5,73219.89999999851,73219.3,73224.1,73252.4,73252.79999999702,2024-10-01T09:27:15.222Z,73256.6,,,cable,CABLE,Con_Synth,short,congruent,m,,
4543,prime,canvas.Screen,12_0_0_16_2,timeout,33.19999999999709,73252.89999999851,73252.4,73256.6,73285.9,73286.20000000298,2024-10-01T09:27:15.256Z,73289.8,,,cable,CABLE,Con_Synth,short,congruent,m,,
4543,mask2,canvas.Screen,12_0_0_16_3,timeout,33.5,73286.29999999702,73285.9,73289.8,73319.2,73319.79999999702,2024-10-01T09:27:15.289Z,73323.3,,,cable,CABLE,Con_Synth,short,congruent,m,,
4543,target,canvas.Screen,12_0_0_16_4,response,539.6999999999971,73319.89999999851,73319.2,73323.3,73863.0,73863.89999999851,2024-10-01T09:27:15.833Z,73869.0,response_manmade,keypress(m),cable,CABLE,Con_Synth,short,congruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_16,completion,1179.6000000000058,72676.29999999702,72677.54,72683.4,73863.0,73864.0,2024-10-01T09:27:15.834Z,73869.0,,,cable,CABLE,Con_Synth,short,congruent,m,,
4543,fixation,canvas.Screen,12_0_0_17_0,timeout,538.1000000000058,73864.0,73865.1,73869.0,74402.4,74403.10000000149,2024-10-01T09:27:16.373Z,74407.1,,,soil,SOIL,Con_Nat,short,congruent,n,,
4543,mask1,canvas.Screen,12_0_0_17_1,timeout,32.59999999999127,74403.20000000298,74402.4,74407.1,74435.7,74435.89999999851,2024-10-01T09:27:16.405Z,74439.7,,,soil,SOIL,Con_Nat,short,congruent,n,,
4543,prime,canvas.Screen,12_0_0_17_2,timeout,33.40000000000873,74435.89999999851,74435.7,74439.7,74468.9,74470.79999999702,2024-10-01T09:27:16.440Z,74473.1,,,soil,SOIL,Con_Nat,short,congruent,n,,
4543,mask2,canvas.Screen,12_0_0_17_3,timeout,33.29999999998836,74470.79999999702,74468.9,74473.1,74502.4,74502.79999999702,2024-10-01T09:27:16.472Z,74506.4,,,soil,SOIL,Con_Nat,short,congruent,n,,
4543,target,canvas.Screen,12_0_0_17_4,response,908.4999999985157,74502.79999999702,74502.4,74506.4,75414.89999999851,75415.5,2024-10-01T09:27:17.385Z,75418.7,response_natural,keypress(n),soil,SOIL,Con_Nat,short,congruent,n,n,False
4543,Trial Sequence,flow.Sequence,12_0_0_17,completion,1545.8999999985099,73864.0,73865.1,73869.0,75414.89999999851,75415.60000000149,2024-10-01T09:27:17.385Z,75418.7,,,soil,SOIL,Con_Nat,short,congruent,n,,
4543,fixation,canvas.Screen,12_0_0_18_0,timeout,537.5,75415.60000000149,75415.2,75418.7,75952.2,75952.60000000149,2024-10-01T09:27:17.922Z,75956.2,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
4543,mask1,canvas.Screen,12_0_0_18_1,timeout,33.69999999999709,75952.79999999702,75952.2,75956.2,75985.6,75986.29999999702,2024-10-01T09:27:17.956Z,75989.9,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
4543,prime,canvas.Screen,12_0_0_18_2,timeout,33.10000000000582,75986.29999999702,75985.6,75989.9,76018.9,76019.39999999851,2024-10-01T09:27:17.989Z,76023.0,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
4543,mask2,canvas.Screen,12_0_0_18_3,timeout,33.19999999999709,76019.5,76018.9,76023.0,76052.2,76052.79999999702,2024-10-01T09:27:18.022Z,76056.2,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
4543,target,canvas.Screen,12_0_0_18_4,response,638.6999999985128,76052.89999999851,76052.2,76056.2,76694.89999999851,76696.10000000149,2024-10-01T09:27:18.666Z,76702.0,response_manmade,keypress(m),crow,YACHT,Inc_Nat_Synth,short,incongruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_18,completion,1276.1999999985128,75415.60000000149,75415.2,75418.7,76694.89999999851,76696.20000000298,2024-10-01T09:27:18.666Z,76702.0,,,crow,YACHT,Inc_Nat_Synth,short,incongruent,m,,
4543,fixation,canvas.Screen,12_0_0_19_0,timeout,537.5,76696.20000000298,76694.0,76702.0,77235.4,77236.0,2024-10-01T09:27:19.205Z,77239.5,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
4543,mask1,canvas.Screen,12_0_0_19_1,timeout,33.39999999999418,77236.10000000149,77235.4,77239.5,77268.5,77268.79999999702,2024-10-01T09:27:19.238Z,77272.9,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
4543,prime,canvas.Screen,12_0_0_19_2,timeout,33.10000000000582,77268.79999999702,77268.5,77272.9,77302.0,77302.29999999702,2024-10-01T09:27:19.272Z,77306.0,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
4543,mask2,canvas.Screen,12_0_0_19_3,timeout,33.60000000000582,77302.39999999851,77302.0,77306.0,77335.4,77336.0,2024-10-01T09:27:19.305Z,77339.6,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
4543,target,canvas.Screen,12_0_0_19_4,response,1003.6000000029744,77336.0,77335.4,77339.6,78343.20000000298,78344.89999999851,2024-10-01T09:27:20.314Z,78353.6,response_manmade,keypress(m),spade,SHELF,Inc_Synth_Synth,short,incongruent,m,m,False
4543,Trial Sequence,flow.Sequence,12_0_0_19,completion,1641.2000000029802,76696.20000000298,76694.0,76702.0,78343.20000000298,78345.10000000149,2024-10-01T09:27:20.315Z,78353.6,,,spade,SHELF,Inc_Synth_Synth,short,incongruent,m,,
4543,fixation,canvas.Screen,12_0_0_20_0,timeout,540.5999999999913,78345.10000000149,78343.7,78353.6,78889.3,78889.89999999851,2024-10-01T09:27:20.859Z,78894.2,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
4543,mask1,canvas.Screen,12_0_0_20_1,timeout,32.5,78890.0,78889.3,78894.2,78922.5,78923.20000000298,2024-10-01T09:27:20.893Z,78926.7,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
4543,prime,canvas.Screen,12_0_0_20_2,timeout,33.30000000000291,78923.20000000298,78922.5,78926.7,78956.0,78956.5,2024-10-01T09:27:20.926Z,78960.0,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
4543,mask2,canvas.Screen,12_0_0_20_3,timeout,33.30000000000291,78956.5,78956.0,78960.0,78989.3,78989.79999999702,2024-10-01T09:27:20.959Z,78993.3,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
4543,target,canvas.Screen,12_0_0_20_4,response,722.4999999970169,78989.79999999702,78989.3,78993.3,79715.79999999702,79716.89999999851,2024-10-01T09:27:21.686Z,79724.1,response_natural,keypress(n),puppy,PUPPY,Con_Nat,short,congruent,n,n,False
4543,Trial Sequence,flow.Sequence,12_0_0_20,completion,1362.199999997014,78345.10000000149,78343.7,78353.6,79715.79999999702,79717.0,2024-10-01T09:27:21.686Z,79724.1,,,puppy,PUPPY,Con_Nat,short,congruent,n,,
4543,fixation,canvas.Screen,12_0_0_21_0,timeout,539.8999999999942,79717.0,79714.4,79724.1,80260.0,80260.5,2024-10-01T09:27:22.230Z,80264.0,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
4543,mask1,canvas.Screen,12_0_0_21_1,timeout,33.30000000000291,80260.70000000298,80260.0,80264.0,80293.1,80293.60000000149,2024-10-01T09:27:22.263Z,80297.3,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
4543,prime,canvas.Screen,12_0_0_21_2,timeout,33.30000000000291,80293.60000000149,80293.1,80297.3,80326.6,80327.20000000298,2024-10-01T09:27:22.297Z,80330.6,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
4543,mask2,canvas.Screen,12_0_0_21_3,timeout,33.29999999998836,80327.29999999702,80326.6,80330.6,80359.9,80360.39999999851,2024-10-01T09:27:22.330Z,80363.9,,,lime,GULLY,Inc_Nat_Nat,short,incongruent,n,,
